"FIPS"	"NAME"	"Qualified Area Name"	"AREALAND"	"AREAWATR"	"Total Population"	"Area Total"	"Area Total: Area (Land)"	"Area Total: Area (Water)"	"% Area Total: Area (Land)"	"% Area Total: Area (Water)"
"3134246"	"Grand Island, NE Urban Area"	"Grand Island, NE Urban Area, Nebraska"	76667722	692822	55099	29.86907386779785	29.601573944091797	0.2675000727176666	99.1	0.9
"3137567"	"Hastings, NE Urban Area"	"Hastings, NE Urban Area, Nebraska"	33205915	372240	24807	12.964598655700684	12.820876121520996	0.14372266829013824	98.89	1.11
"3139403"	"Holdrege, NE Urban Area"	"Holdrege, NE Urban Area, Nebraska"	7607254	36417	5454	2.951237916946411	2.9371774196624756	0.014060682617127895	99.52	0.48
"3144182"	"Kearney, NE Urban Area"	"Kearney, NE Urban Area, Nebraska"	47053698	349578	34526	18.302505493164062	18.16753387451172	0.13497282564640045	99.26	0.74
"3149474"	"Lexington, NE Urban Area"	"Lexington, NE Urban Area, Nebraska"	12200078	34285	10438	4.723714351654053	4.710476875305176	0.013237512670457363	99.72	0.28
"3149933"	"Lincoln, NE Urban Area"	"Lincoln, NE Urban Area, Nebraska"	243909888	2980698	291217	95.32499694824219	94.17414093017578	1.1508539915084839	98.79	1.21
"3152525"	"McCook, NE Urban Area"	"McCook, NE Urban Area, Nebraska"	13580428	0	7395	5.243432998657227	5.243432998657227	0	100	0
"3161408"	"Nebraska City, NE Urban Area"	"Nebraska City, NE Urban Area, Nebraska"	10855932	0	7020	4.191498756408691	4.191498756408691	0	100	0
"3163406"	"Norfolk, NE Urban Area"	"Norfolk, NE Urban Area, Nebraska"	33047498	227458	27407	12.847533226013184	12.759711265563965	0.08782202750444412	99.32	0.68
"3163811"	"North Platte, NE Urban Area"	"North Platte, NE Urban Area, Nebraska"	33580277	243722	23582	13.05951976776123	12.965417861938477	0.09410159289836884	99.28	0.72
"3164918"	"Ogallala, NE Urban Area"	"Ogallala, NE Urban Area, Nebraska"	8458395	0	4721	3.2658047676086426	3.2658047676086426	0	100	0
"3165269"	"Omaha, NE--IA Urban Area (part)"	"Omaha, NE--IA Urban Area (part), Nebraska"	610302454	9897958	751061	239.4607391357422	235.6391143798828	3.8216230869293213	98.4	1.6
"3170183"	"Plattsmouth, NE Urban Area"	"Plattsmouth, NE Urban Area, Nebraska"	7757250	16249	6655	3.0013649463653564	2.995091199874878	0.006273774430155754	99.79	0.21
"3179957"	"Schuyler, NE Urban Area"	"Schuyler, NE Urban Area, Nebraska"	6639609	153118	6522	2.6226866245269775	2.5635673999786377	0.05911919102072716	97.75	2.25
"3180065"	"Scottsbluff, NE Urban Area"	"Scottsbluff, NE Urban Area, Nebraska"	38028338	409822	25104	14.841056823730469	14.682823181152344	0.1582331657409668	98.93	1.07
"3180767"	"Seward, NE Urban Area"	"Seward, NE Urban Area, Nebraska"	8945137	27128	7473	3.4642109870910645	3.4537367820739746	0.010474179871380329	99.7	0.3
"3181820"	"Sidney, NE Urban Area"	"Sidney, NE Urban Area, Nebraska"	11493826	680	6232	4.438053607940674	4.437791347503662	0.00026254946715198457	99.99	0.01
"3182225"	"Sioux City, IA--NE--SD Urban Area (part)"	"Sioux City, IA--NE--SD Urban Area (part), Nebraska"	21171739	786331	17135	8.478059768676758	8.174454689025879	0.3036040961742401	96.42	3.58
"3191162"	"Wahoo, NE Urban Area"	"Wahoo, NE Urban Area, Nebraska"	5777357	2310	4782	2.2315421104431152	2.2306501865386963	0.0008918960229493678	99.96	0.04
"3193241"	"Wayne, NE Urban Area"	"Wayne, NE Urban Area, Nebraska"	7998635	114652	5980	3.1325578689575195	3.0882904529571533	0.04426738619804382	98.59	1.41
"3197723"	"York, NE Urban Area"	"York, NE Urban Area, Nebraska"	12242381	33827	7968	4.739870548248291	4.726809978485107	0.013060678727924824	99.72	0.28
"3209325"	"Boulder City, NV Urban Area"	"Boulder City, NV Urban Area, Nevada"	14826356	0	14181	5.724488258361816	5.724488258361816	0	100	0
"3211431"	"Bullhead City, AZ--NV Urban Area (part)"	"Bullhead City, AZ--NV Urban Area (part), Nevada"	3846259	644220	219	1.7337837219238281	1.4850490093231201	0.2487347424030304	85.65	14.35
"3214158"	"Carson City, NV Urban Area"	"Carson City, NV Urban Area, Nevada"	67818880	169053	61629	26.250289916992188	26.185016632080078	0.06527172774076462	99.75	0.25
"3218640"	"Cold Springs, NV Urban Area"	"Cold Springs, NV Urban Area, Nevada"	8984732	0	9686	3.469024658203125	3.469024658203125	0	100	0
"3222616"	"Dayton Northeast, NV Urban Area"	"Dayton Northeast, NV Urban Area, Nevada"	9942625	0	6248	3.838869094848633	3.838869094848633	0	100	0
"3222622"	"Dayton Southwest, NV Urban Area"	"Dayton Southwest, NV Urban Area, Nevada"	11650600	3839	7547	4.4998040199279785	4.498322010040283	0.0014822462107986212	99.97	0.03
"3226902"	"Elko, NV Urban Area"	"Elko, NV Urban Area, Nevada"	32529312	0	21695	12.559638023376465	12.559638023376465	0	100	0
"3227361"	"Ely, NV Urban Area"	"Ely, NV Urban Area, Nevada"	8018080	0	4455	3.0957980155944824	3.0957980155944824	0	100	0
"3229035"	"Fallon, NV Urban Area"	"Fallon, NV Urban Area, Nevada"	36159767	18327	16753	13.9684419631958	13.96136474609375	0.007076094392687082	99.95	0.05
"3229656"	"Fernley, NV Urban Area"	"Fernley, NV Urban Area, Nevada"	27445794	0	19233	10.596880912780762	10.596880912780762	0	100	0
"3232572"	"Gardnerville, NV Urban Area"	"Gardnerville, NV Urban Area, Nevada"	32837770	49380	21338	12.697799682617188	12.67873477935791	0.019065724685788155	99.85	0.15
"3241100"	"Incline Village, NV--CA Urban Area (part)"	"Incline Village, NV--CA Urban Area (part), Nevada"	18909371	4718	9206	7.302771091461182	7.300949573516846	0.0018216300522908568	99.98	0.02
"3243227"	"Johnson Lane, NV Urban Area"	"Johnson Lane, NV Urban Area, Nevada"	10734511	0	5268	4.144618034362793	4.144618034362793	0	100	0
"3247995"	"Las Vegas--Henderson--Paradise, NV Urban Area"	"Las Vegas--Henderson--Paradise, NV Urban Area, Nevada"	1127407757	1522870	2196623	435.8825378417969	435.2945861816406	0.5879834294319153	99.87	0.13
"3248016"	"Laughlin, NV Urban Area"	"Laughlin, NV Urban Area, Nevada"	3937232	0	6579	1.5201737880706787	1.5201737880706787	0	100	0
"3256413"	"Mesquite, NV--AZ Urban Area (part)"	"Mesquite, NV--AZ Urban Area (part), Nevada"	25784272	0	19112	9.955363273620605	9.955363273620605	0	100	0
"3266943"	"Pahrump, NV Urban Area"	"Pahrump, NV Urban Area, Nevada"	135724064	47519	37498	52.42170333862305	52.40335464477539	0.01834718883037567	99.96	0.03
"3274179"	"Reno, NV--CA Urban Area (part)"	"Reno, NV--CA Urban Area (part), Nevada"	428293686	2854935	446489	166.46742248535156	165.36512756347656	1.1022965908050537	99.34	0.66
"3283305"	"South Lake Tahoe, CA--NV Urban Area (part)"	"South Lake Tahoe, CA--NV Urban Area (part), Nevada"	8555304	29705	2708	3.314690589904785	3.3032214641571045	0.011469164863228798	99.65	0.35
"3294591"	"West Wendover, NV--UT Urban Area (part)"	"West Wendover, NV--UT Urban Area (part), Nevada"	4576916	0	4190	1.7671571969985962	1.7671571969985962	0	100	0
"3296373"	"Winnemucca, NV Urban Area"	"Winnemucca, NV Urban Area, Nevada"	18711975	0	10546	7.224734783172607	7.224734783172607	0	100	0
"3306679"	"Bellows Falls, VT--NH Urban Area (part)"	"Bellows Falls, VT--NH Urban Area (part), New Hampshire"	1889852	73967	924	0.7582347989082336	0.7296759486198425	0.028558820486068726	96.23	3.77
"3307192"	"Berlin, NH Urban Area"	"Berlin, NH Urban Area, New Hampshire"	12806030	451316	9658	5.118690013885498	4.944436073303223	0.17425408959388733	96.6	3.4
"3309271"	"Boston, MA--NH Urban Area (part)"	"Boston, MA--NH Urban Area (part), New Hampshire"	227361239	9204687	74725	91.33861541748047	87.78466796875	3.5539495944976807	96.11	3.89
"3317101"	"Claremont, NH Urban Area"	"Claremont, NH Urban Area, New Hampshire"	15494240	50767	9415	6.0019612312316895	5.982359886169434	0.0196012482047081	99.67	0.33
"3319531"	"Concord, NH Urban Area"	"Concord, NH Urban Area, New Hampshire"	69017412	2021718	42549	27.428361892700195	26.64777183532715	0.7805896997451782	97.15	2.85
"3319811"	"Conway, NH Urban Area"	"Conway, NH Urban Area, New Hampshire"	22685214	754532	5272	9.05013656616211	8.758810043334961	0.2913264334201813	96.78	3.22
"3324607"	"Dover--Rochester, NH--ME Urban Area (part)"	"Dover--Rochester, NH--ME Urban Area (part), New Hampshire"	128793712	2615202	69113	50.737266540527344	49.72753143310547	1.0097352266311646	98.01	1.99
"3325216"	"Durham, NH Urban Area"	"Durham, NH Urban Area, New Hampshire"	10453067	63609	12117	4.060511589050293	4.035952091217041	0.024559572339057922	99.4	0.6
"3328511"	"Exeter, NH Urban Area"	"Exeter, NH Urban Area, New Hampshire"	30385804	317039	16165	11.854434967041016	11.732025146484375	0.12240944802761078	98.97	1.03
"3331330"	"Franklin, NH Urban Area"	"Franklin, NH Urban Area, New Hampshire"	10943840	537804	6659	4.4330878257751465	4.225440502166748	0.20764729380607605	95.32	4.68
"3344209"	"Keene, NH Urban Area"	"Keene, NH Urban Area, New Hampshire"	37635959	436639	22687	14.69991397857666	14.531326293945312	0.16858726739883423	98.85	1.15
"3345856"	"Laconia, NH Urban Area"	"Laconia, NH Urban Area, New Hampshire"	73510794	7562067	27267	31.302406311035156	28.38267707824707	2.9197304248809814	90.67	9.33
"3348583"	"Lebanon, NH--VT Urban Area (part)"	"Lebanon, NH--VT Urban Area (part), New Hampshire"	60054196	6539157	23105	25.711837768554688	23.187055587768555	2.524782657623291	90.18	9.82
"3349945"	"Lincoln, NH Urban Area"	"Lincoln, NH Urban Area, New Hampshire"	12745379	461279	2005	5.099119186401367	4.921018600463867	0.1781008243560791	96.51	3.49
"3353740"	"Manchester, NH Urban Area"	"Manchester, NH Urban Area, New Hampshire"	208835588	4928131	163289	82.53463745117188	80.63187408447266	1.9027620553970337	97.69	2.31
"3356290"	"Meredith, NH Urban Area"	"Meredith, NH Urban Area, New Hampshire"	12691342	5352140	3411	6.966627597808838	4.9001545906066895	2.0664730072021484	70.34	29.66
"3361165"	"Nashua, NH--MA Urban Area (part)"	"Nashua, NH--MA Urban Area (part), New Hampshire"	505521481	9287544	242559	198.76889038085938	195.1829376220703	3.5859408378601074	98.2	1.8
"3370318"	"Plymouth, NH Urban Area"	"Plymouth, NH Urban Area, New Hampshire"	15123717	628129	6166	6.081821918487549	5.839300155639648	0.2425219714641571	96.01	3.99
"3371506"	"Portsmouth, NH--ME Urban Area (part)"	"Portsmouth, NH--ME Urban Area (part), New Hampshire"	158363792	8512194	59498	64.43118286132812	61.14460372924805	3.286576509475708	94.9	5.1
"3373558"	"Raymond, NH Urban Area"	"Raymond, NH Urban Area, New Hampshire"	15724171	508800	5266	6.267585277557373	6.071136474609375	0.19644878804683685	96.87	3.13
"3383129"	"South Berwick, ME--NH Urban Area (part)"	"South Berwick, ME--NH Urban Area (part), New Hampshire"	3262866	171534	1570	1.3260293006896973	1.2597997188568115	0.06622964888811111	95.01	4.99
"3401495"	"Allentown--Bethlehem, PA--NJ Urban Area (part)"	"Allentown--Bethlehem, PA--NJ Urban Area (part), New Jersey"	28578085	357013	31133	11.171903610229492	11.03406047821045	0.13784348964691162	98.77	1.23
"3403904"	"Atlantic City--Ocean City--Villas, NJ Urban Area"	"Atlantic City--Ocean City--Villas, NJ Urban Area, New Jersey"	421843599	10633955	294921	166.9805145263672	162.87472534179688	4.105792999267578	97.54	2.46
"3410189"	"Bridgeton, NJ Urban Area"	"Bridgeton, NJ Urban Area, New Jersey"	31504765	480612	35666	12.349623680114746	12.164057731628418	0.18556533753871918	98.5	1.5
"3410891"	"Browns Mills, NJ Urban Area"	"Browns Mills, NJ Urban Area, New Jersey"	44879147	1472716	27234	17.896554946899414	17.32793617248535	0.5686188340187073	96.82	3.18
"3417980"	"Clinton, NJ Urban Area"	"Clinton, NJ Urban Area, New Jersey"	27103941	253207	16136	10.562654495239258	10.464890480041504	0.0977637767791748	99.07	0.93
"3429846"	"Flemington--Raritan, NJ Urban Area"	"Flemington--Raritan, NJ Urban Area, New Jersey"	47639244	60341	24401	18.416913986206055	18.39361572265625	0.023297790437936783	99.87	0.13
"3436384"	"Hamburg--Vernon--Highland Lakes, NJ Urban Area"	"Hamburg--Vernon--Highland Lakes, NJ Urban Area, New Jersey"	56476586	2471909	28250	22.760141372680664	21.80573272705078	0.9544094204902649	95.81	4.19
"3436541"	"Hammonton, NJ Urban Area"	"Hammonton, NJ Urban Area, New Jersey"	21400078	373780	12086	8.406933784484863	8.262617111206055	0.14431726932525635	98.28	1.72
"3446889"	"Lake Mohawk, NJ Urban Area"	"Lake Mohawk, NJ Urban Area, New Jersey"	21323528	3249090	13164	9.487541198730469	8.233060836791992	1.2544807195663452	86.78	13.22
"3447368"	"Lambertville, NJ--PA Urban Area (part)"	"Lambertville, NJ--PA Urban Area (part), New Jersey"	3283363	2906	4303	1.2688356637954712	1.2677135467529297	0.0011220129672437906	99.91	0.09
"3448915"	"Leisuretowne, NJ Urban Area"	"Leisuretowne, NJ Urban Area, New Jersey"	8486323	301240	5294	3.392897129058838	3.276587724685669	0.11630941927433014	96.57	3.43
"3460930"	"Mystic Island--Little Egg Harbor, NJ Urban Area"	"Mystic Island--Little Egg Harbor, NJ Urban Area, New Jersey"	33603836	2409781	23074	13.904935836791992	12.97451400756836	0.9304217100143433	93.31	6.69
"3463137"	"Newton, NJ Urban Area"	"Newton, NJ Urban Area, New Jersey"	20465957	1100653	12813	8.326913833618164	7.901950359344482	0.4249645173549652	94.9	5.1
"3463217"	"New York--Jersey City--Newark, NY--NJ Urban Area (part)"	"New York--Jersey City--Newark, NY--NJ Urban Area (part), New Jersey"	4554575328	230824104	6516605	1847.653076171875	1758.531494140625	89.12168884277344	95.18	4.82
"3464498"	"Oak Ridge, NJ Urban Area"	"Oak Ridge, NJ Urban Area, New Jersey"	14007665	1115448	8871	5.839066982269287	5.408390045166016	0.4306769073009491	92.62	7.38
"3467313"	"Panther Valley, NJ Urban Area"	"Panther Valley, NJ Urban Area, New Jersey"	5730709	15159	4279	2.218492031097412	2.212639093399048	0.005852922797203064	99.74	0.26
"3469076"	"Philadelphia, PA--NJ--DE--MD Urban Area (part)"	"Philadelphia, PA--NJ--DE--MD Urban Area (part), New Jersey"	1218453514	44537328	1164637	487.6435241699219	470.4475402832031	17.195959091186523	96.47	3.53
"3478175"	"Salem, NJ Urban Area"	"Salem, NJ Urban Area, New Jersey"	7962412	177232	5927	3.1427342891693115	3.0743045806884766	0.06842966377735138	97.82	2.18
"3488462"	"Trenton, NJ Urban Area"	"Trenton, NJ Urban Area, New Jersey"	344807881	6568437	370422	135.6671600341797	133.13107299804688	2.53608775138855	98.13	1.87
"3490730"	"Vineland, NJ Urban Area"	"Vineland, NJ Urban Area, New Jersey"	147605174	796284	87226	57.298126220703125	56.99067687988281	0.30744698643684387	99.46	0.54
"3492377"	"Washington, NJ Urban Area"	"Washington, NJ Urban Area, New Jersey"	10693396	15101	10138	4.134573936462402	4.128743648529053	0.005830529145896435	99.86	0.14
"3494273"	"West Milford, NJ--NY Urban Area (part)"	"West Milford, NJ--NY Urban Area (part), New Jersey"	26901448	4366845	12199	12.072755813598633	10.386707305908203	1.6860483884811401	86.03	13.97
"3500820"	"Alamogordo, NM Urban Area"	"Alamogordo, NM Urban Area, New Mexico"	35564058	4382	30801	13.733052253723145	13.731359481811523	0.0016918997280299664	99.99	0.01
"3501171"	"Albuquerque, NM Urban Area"	"Albuquerque, NM Urban Area, New Mexico"	681352326	6964855	769837	265.7607727050781	263.0716247558594	2.689145565032959	98.99	1.01
"3503223"	"Artesia, NM Urban Area"	"Artesia, NM Urban Area, New Mexico"	17739520	16866	14149	6.85577917098999	6.849267482757568	0.006511999294161797	99.91	0.09
"3504587"	"Aztec, NM Urban Area"	"Aztec, NM Urban Area, New Mexico"	17566785	264792	7301	6.884810447692871	6.782573699951172	0.10223677009344101	98.52	1.48
"3505842"	"Bayard, NM Urban Area"	"Bayard, NM Urban Area, New Mexico"	8065433	64219	4975	3.138876438140869	3.1140811443328857	0.02479509636759758	99.21	0.79
"3508353"	"Bloomfield, NM Urban Area"	"Bloomfield, NM Urban Area, New Mexico"	16180989	87446	7841	6.281278133392334	6.2475152015686035	0.0337630920112133	99.46	0.54
"3513807"	"Carlsbad, NM Urban Area"	"Carlsbad, NM Urban Area, New Mexico"	50439506	658851	34442	19.72918701171875	19.474802017211914	0.25438380241394043	98.71	1.29
"3518208"	"Clovis, NM Urban Area"	"Clovis, NM Urban Area, New Mexico"	41604534	173032	39314	16.130409240722656	16.063602447509766	0.06680803000926971	99.59	0.41
"3523338"	"Deming, NM Urban Area"	"Deming, NM Urban Area, New Mexico"	21230088	0	14913	8.196983337402344	8.196983337402344	0	100	0
"3527253"	"El Paso, TX--NM Urban Area (part)"	"El Paso, TX--NM Urban Area (part), New Mexico"	28877582	592911	30852	11.378621101379395	11.149697303771973	0.2289242297410965	97.99	2.01
"3527874"	"Española, NM Urban Area"	"Española, NM Urban Area, New Mexico"	52155628	422050	23931	20.300355911254883	20.137401580810547	0.1629544198513031	99.2	0.8
"3529278"	"Farmington, NM Urban Area"	"Farmington, NM Urban Area, New Mexico"	84492772	35476	51763	32.63653564453125	32.622840881347656	0.013697360642254353	99.96	0.04
"3532437"	"Gallup, NM Urban Area"	"Gallup, NM Urban Area, New Mexico"	35426426	0	24448	13.67821979522705	13.67821979522705	0	100	0
"3534489"	"Grants, NM Urban Area"	"Grants, NM Urban Area, New Mexico"	15916285	0	9972	6.145312309265137	6.145312309265137	0	100	0
"3539214"	"Hobbs, NM Urban Area"	"Hobbs, NM Urban Area, New Mexico"	67322683	131505	44157	26.044206619262695	25.993432998657227	0.05077436566352844	99.81	0.19
"3545436"	"Kirtland, NM Urban Area"	"Kirtland, NM Urban Area, New Mexico"	15286850	0	5737	5.902286052703857	5.902286052703857	0	100	0
"3547935"	"Las Cruces, NM Urban Area"	"Las Cruces, NM Urban Area, New Mexico"	166979315	51532	139338	64.49097442626953	64.47107696533203	0.0198966171592474	99.97	0.03
"3547989"	"Las Vegas, NM Urban Area"	"Las Vegas, NM Urban Area, New Mexico"	18085067	0	14530	6.982684135437012	6.982684135437012	0	100	0
"3551418"	"Los Alamos, NM Urban Area"	"Los Alamos, NM Urban Area, New Mexico"	22069410	3480	13283	8.522390365600586	8.521047592163086	0.0013436356093734503	99.98	0.02
"3551499"	"Los Lunas, NM Urban Area"	"Los Lunas, NM Urban Area, New Mexico"	102095359	34322	53365	39.432491302490234	39.41923904418945	0.013251799158751965	99.97	0.03
"3551769"	"Lovington, NM Urban Area"	"Lovington, NM Urban Area, New Mexico"	12444138	16175	11765	4.8109540939331055	4.804708957672119	0.006245202850550413	99.87	0.13
"3570912"	"Portales, NM Urban Area"	"Portales, NM Urban Area, New Mexico"	13601128	1691	12202	5.252078056335449	5.251425266265869	0.0006528988014906645	99.99	0.01
"3573450"	"Raton, NM Urban Area"	"Raton, NM Urban Area, New Mexico"	12159757	0	5629	4.694908618927002	4.694908618927002	0	100	0
"3576447"	"Roswell, NM Urban Area"	"Roswell, NM Urban Area, New Mexico"	65075175	143362	48831	25.181018829345703	25.125667572021484	0.05535237863659859	99.78	0.22
"3576636"	"Ruidoso, NM Urban Area"	"Ruidoso, NM Urban Area, New Mexico"	43729529	0	11042	16.884065628051758	16.884065628051758	0	100	0
"3579363"	"Santa Fe, NM Urban Area"	"Santa Fe, NM Urban Area, New Mexico"	121214399	205406	94241	46.88045120239258	46.801143646240234	0.07930770516395569	99.83	0.17
"3581685"	"Shiprock, NM Urban Area"	"Shiprock, NM Urban Area, New Mexico"	13529547	136249	6190	5.276393413543701	5.223787307739258	0.05260603502392769	99	1
"3582036"	"Silver City, NM Urban Area"	"Silver City, NM Urban Area, New Mexico"	27849226	57914	11817	10.775007247924805	10.752646446228027	0.022360721603035927	99.79	0.21
"3582738"	"Socorro, NM Urban Area"	"Socorro, NM Urban Area, New Mexico"	14035798	0	8122	5.419251918792725	5.419251918792725	0	100	0
"3586653"	"Taos, NM Urban Area"	"Taos, NM Urban Area, New Mexico"	48837322	0	15665	18.8561954498291	18.8561954498291	0	100	0
"3588678"	"Truth or Consequences, NM Urban Area"	"Truth or Consequences, NM Urban Area, New Mexico"	21340831	9874	7713	8.24355411529541	8.239741325378418	0.0038123729173094034	99.95	0.05
"3588813"	"Tucumcari, NM Urban Area"	"Tucumcari, NM Urban Area, New Mexico"	9916255	0	5217	3.8286876678466797	3.8286876678466797	0	100	0
"3594915"	"White Rock, NM Urban Area"	"White Rock, NM Urban Area, New Mexico"	5360096	0	5169	2.069544792175293	2.069544792175293	0	100	0
"3600970"	"Albany--Schenectady, NY Urban Area"	"Albany--Schenectady, NY Urban Area, New York"	702671342	14075226	593142	276.7373962402344	271.3029479980469	5.434475421905518	98.04	1.96
"3601117"	"Albion, NY Urban Area"	"Albion, NY Urban Area, New York"	7626920	0	7216	2.944770336151123	2.944770336151123	0	100	0
"3602170"	"Amsterdam, NY Urban Area"	"Amsterdam, NY Urban Area, New York"	26043582	841185	21753	10.380267143249512	10.0554838180542	0.3247833549976349	96.87	3.13
"3604114"	"Auburn, NY Urban Area"	"Auburn, NY Urban Area, New York"	34030890	211524	31433	13.2210693359375	13.139399528503418	0.0816698744893074	99.38	0.62
"3605491"	"Batavia, NY Urban Area"	"Batavia, NY Urban Area, New York"	20898199	118102	17472	8.114439964294434	8.068840026855469	0.04559943825006485	99.44	0.56
"3605653"	"Bath, NY Urban Area"	"Bath, NY Urban Area, New York"	7522968	245799	6335	2.999537944793701	2.9046342372894287	0.09490352869033813	96.84	3.16
"3607732"	"Binghamton, NY Urban Area"	"Binghamton, NY Urban Area, New York"	180597279	7940048	155942	72.79467010498047	69.72900390625	3.0656697750091553	95.79	4.21
"3609541"	"Bradford, PA--NY Urban Area (part)"	"Bradford, PA--NY Urban Area (part), New York"	66320	0	19	0.025606296956539154	0.025606296956539154	0	100	0
"3610162"	"Bridgeport--Stamford, CT--NY Urban Area (part)"	"Bridgeport--Stamford, CT--NY Urban Area (part), New York"	47552874	230979	55434	18.44944953918457	18.360267639160156	0.08918149769306183	99.52	0.48
"3610418"	"Brockport, NY Urban Area"	"Brockport, NY Urban Area, New York"	16638508	138614	13079	6.477683067321777	6.424164295196533	0.05351916700601578	99.17	0.83
"3611350"	"Buffalo, NY Urban Area"	"Buffalo, NY Urban Area, New York"	881897337	7944757	948864	343.5699768066406	340.5024719238281	3.067487955093384	99.11	0.89
"3613186"	"Canajoharie--Fort Plain, NY Urban Area"	"Canajoharie--Fort Plain, NY Urban Area, New York"	10409101	374306	5278	4.163496971130371	4.01897668838501	0.1445203572511673	96.53	3.47
"3613213"	"Canandaigua, NY Urban Area"	"Canandaigua, NY Urban Area, New York"	33853136	106257	18049	13.111795425415039	13.070769309997559	0.04102605953812599	99.69	0.31
"3613217"	"Canastota, NY Urban Area"	"Canastota, NY Urban Area, New York"	9753228	13771	5616	3.771059513092041	3.765742540359497	0.005317013245075941	99.86	0.14
"3613348"	"Canton, NY Urban Area"	"Canton, NY Urban Area, New York"	5744799	237068	6812	2.3096117973327637	2.2180793285369873	0.09153246879577637	96.04	3.96
"3614293"	"Carthage, NY Urban Area"	"Carthage, NY Urban Area, New York"	6419965	2451	5160	2.479708671569824	2.47876238822937	0.0009463364258408546	99.96	0.04
"3614644"	"Catskill, NY Urban Area"	"Catskill, NY Urban Area, New York"	16633988	225648	7012	6.509541988372803	6.42241907119751	0.08712318539619446	98.66	1.34
"3616171"	"Chester, NY Urban Area"	"Chester, NY Urban Area, New York"	11842062	19894	5900	4.57992696762085	4.572246074676514	0.007681116461753845	99.83	0.17
"3616642"	"Chittenango, NY Urban Area"	"Chittenango, NY Urban Area, New York"	5601150	4283	5054	2.1642699241638184	2.16261625289917	0.001653675572015345	99.92	0.08
"3617424"	"Clayton, NY Urban Area"	"Clayton, NY Urban Area, New York"	7113748	1317860	2092	3.255462169647217	2.746633529663086	0.5088286399841309	84.37	15.63
"3617870"	"Clifton Springs, NY Urban Area"	"Clifton Springs, NY Urban Area, New York"	10873942	0	6383	4.198452472686768	4.198452472686768	0	100	0
"3618343"	"Cobleskill, NY Urban Area"	"Cobleskill, NY Urban Area, New York"	11215264	9387	5040	4.3338623046875	4.330237865447998	0.003624341217800975	99.92	0.08
"3618755"	"Collins, NY Urban Area"	"Collins, NY Urban Area, New York"	6054287	41064	5448	2.353428363800049	2.337573289871216	0.01585489884018898	99.33	0.67
"3619597"	"Conesus Lake, NY Urban Area"	"Conesus Lake, NY Urban Area, New York"	12397369	13079331	4867	9.83660888671875	4.786651134490967	5.049958229064941	48.66	51.34
"3620125"	"Corinth, NY Urban Area"	"Corinth, NY Urban Area, New York"	7666472	415864	3870	3.120607614517212	2.9600415229797363	0.16056600213050842	94.85	5.15
"3620233"	"Corning, NY Urban Area"	"Corning, NY Urban Area, New York"	27919163	536596	19541	10.986830711364746	10.77964973449707	0.20718088746070862	98.11	1.89
"3620395"	"Cortland, NY Urban Area"	"Cortland, NY Urban Area, New York"	26789698	121157	24866	10.390339851379395	10.343560218811035	0.046778980642557144	99.55	0.45
"3620773"	"Coxsackie, NY Urban Area"	"Coxsackie, NY Urban Area, New York"	9745358	37258	5384	3.7770893573760986	3.7627038955688477	0.014385394752025604	99.62	0.38
"3622096"	"Danbury, CT--NY Urban Area (part)"	"Danbury, CT--NY Urban Area (part), New York"	12746653	2048198	6192	5.712324142456055	4.921510219573975	0.790813684463501	86.16	13.84
"3622177"	"Dansville, NY Urban Area"	"Dansville, NY Urban Area, New York"	8275503	0	4806	3.1951897144317627	3.1951897144317627	0	100	0
"3625012"	"Dunkirk--Fredonia, NY Urban Area"	"Dunkirk--Fredonia, NY Urban Area, New York"	33031000	117554	23410	12.798728942871094	12.753340721130371	0.04538785666227341	99.65	0.35
"3625598"	"East Aurora, NY Urban Area"	"East Aurora, NY Urban Area, New York"	15070063	43792	8765	5.835492134094238	5.818583965301514	0.016908185556530952	99.71	0.29
"3625658"	"East Hampton North--Springs--Northwest Harbor, NY Urban Area"	"East Hampton North--Springs--Northwest Harbor, NY Urban Area, New York"	92856914	5870108	21812	38.118717193603516	35.852256774902344	2.2664613723754883	94.05	5.95
"3627010"	"Ellenville, NY Urban Area"	"Ellenville, NY Urban Area, New York"	8555617	77769	7090	3.333369016647339	3.303342342376709	0.03002678044140339	99.1	0.9
"3627118"	"Elmira, NY Urban Area"	"Elmira, NY Urban Area, New York"	82097640	1180585	62468	32.15390396118164	31.698078155517578	0.45582643151283264	98.58	1.42
"3629769"	"Fire Island, NY Urban Area"	"Fire Island, NY Urban Area, New York"	7418767	133374	998	2.915898084640503	2.8644020557403564	0.0514959916472435	98.23	1.77
"3632092"	"Fulton, NY Urban Area"	"Fulton, NY Urban Area, New York"	14846940	750997	12788	6.022397518157959	5.732435703277588	0.289961576461792	95.19	4.81
"3632788"	"Geneseo, NY Urban Area"	"Geneseo, NY Urban Area, New York"	6243396	0	8025	2.4105887413024902	2.4105887413024902	0	100	0
"3632842"	"Geneva, NY Urban Area"	"Geneva, NY Urban Area, New York"	43404760	751961	.	17.04900550842285	16.7586727142334	0.2903337776660919	98.3	1.7
"3633598"	"Glens Falls, NY Urban Area"	"Glens Falls, NY Urban Area, New York"	133689107	7809635	71191	54.63296890258789	51.617652893066406	3.015316963195801	94.48	5.52
"3633733"	"Gloversville, NY Urban Area"	"Gloversville, NY Urban Area, New York"	40237923	27058	26286	15.546398162841797	15.53594970703125	0.010447152890264988	99.93	0.07
