year,city_token,name,population,area_sqmi,area_ha,m2_per_person
1990,Kalamazoo,"Kalamazoo, MI",164430.0,84.7,21937.199294545924,1334.136063646897
2000,Kalamazoo,"Kalamazoo, MI",187961.0,107.74,27904.531900760066,1484.5915855289165
2010,Kalamazoo,"Kalamazoo, MI                                                                                       ",209703.0,131.68,34104.96343690445,1626.3459958562562
2020,Kalamazoo,"Kalamazoo, MI",204562.0,109.46,28350.009855737855,1385.8883788649823
1960,Santa Barbara,Santa Barbara,72740.0,29.7,7692.264687697921,1057.5013318253946
1970,Santa Barbara,Santa Barbara,129774.0,37.1,9608.855889346562,740.4299697432891
1980,Santa Barbara,Santa Barbara,150173.0,45.0,11654.946496512,776.1013295673656
1990,Santa Barbara,"Santa Barbara, CA",182163.0,48.8,12639.14197843968,693.8369470441132
2000,Santa Barbara,"Santa Barbara, CA",196263.0,59.78,15482.94892358861,788.887815002757
2010,Santa Barbara,"Santa Barbara, CA                                                                                   ",195861.0,55.85,14465.083596226561,738.5382284490818
2020,Santa Barbara,"Santa Barbara, CA",202197.0,54.81,14195.724832751617,702.0739591958148
1980,Hickory,Hickory,62329.0,55.0,14244.934606848,2285.4425077970127
1990,Hickory,"Hickory, NC",69914.0,67.8,17560.11938807808,2511.6742552390197
2000,Hickory,"Hickory, NC",187808.0,210.8,54596.94936588289,2907.0619657247234
2010,Hickory,"Hickory, NC                                                                                         ",212195.0,261.61,67756.67895450011,3193.132682414765
2020,Hickory,"Hickory, NC",201511.0,221.34,57326.79683417703,2844.8470224542098
1970,Clarksville,Clarksville,58345.0,39.9,10334.05256024064,1771.1976279442351
1980,Clarksville,Clarksville,77535.0,56.0,14503.9334178816,1870.6304788652353
1990,Clarksville,"Clarksville, TN--KY",97581.0,86.6,22429.29703550976,2298.531172616571
2000,Clarksville,"Clarksville, TN--KY",121775.0,78.85,20422.05624999936,1677.0319236295925
2010,Clarksville,"Clarksville, TN--KY                                                                                 ",158655.0,109.57,28378.49972495155,1788.69242853686
2020,Clarksville,"Clarksville, TN--KY",200947.0,113.09,29290.175539789827,1457.6070078075227
1950,Huntington,Huntington,156288.0,37.1,9608.855889346562,614.8172533621622
1960,Huntington,Huntington,165732.0,42.2,10929.749825617922,659.4833722888714
1970,Huntington,Huntington,168549.0,55.5,14374.434012364802,852.8341320544649
1980,Huntington,Huntington,179840.0,75.0,19424.91082752,1080.121820925267
1990,Huntington,"Huntington--Ashland, WV--KY--OH",169594.0,86.0,22273.8977488896,1313.3659061576236
2000,Huntington,"Huntington, WV--KY--OH",177550.0,106.79,27658.48303027815,1557.7855832316613
2010,Huntington,"Huntington, WV--KY--OH                                                                              ",202637.0,130.34,33757.90503011943,1665.929964918521
2020,Huntington,"Huntington, WV--KY--OH",200157.0,128.87,33377.17677790004,1667.5498122923523
2010,Port Charlotte,"North Port--Port Charlotte, FL                                                                      ",169541.0,118.94,30805.318584336386,1816.9834190158363
2020,Port Charlotte,"Port Charlotte--North Port, FL",199998.0,134.69,34884.549858115584,1744.2449353551328
1950,Waterbury,Waterbury,131707.0,47.0,12172.9441185792,924.2442784802023
1960,Waterbury,Waterbury,141626.0,50.4,13053.54007609344,921.690937828749
1970,Waterbury,Waterbury,156986.0,59.9,15514.02878091264,988.2428229850203
1980,Waterbury,Waterbury,160249.0,70.0,18129.916772352,1131.3591206405033
1990,Waterbury,"Waterbury, CT",175067.0,73.3,18984.61284876288,1084.4198420469238
2000,Waterbury,"Waterbury, CT",189026.0,97.88,25350.803623968768,1341.1278672758651
2010,Waterbury,"Waterbury, CT                                                                                       ",194535.0,90.26,23377.23268389274,1201.6980329448552
2020,Waterbury,"Waterbury, CT",199317.0,92.44,23941.850091945984,1201.1945841020076
1960,Lorain,Lorain,142860.0,81.4,21082.503218135043,1475.745710355246
1970,Lorain,Lorain,192265.0,106.4,27557.473493975045,1433.3068157998098
1980,Lorain,Lorain,225331.0,144.0,37295.8287888384,1655.157470070181
1990,Lorain,"Lorain--Elyria, OH",224087.0,147.0,38072.8252219392,1699.019810249555
2000,Lorain,"Lorain--Elyria, OH",193586.0,87.61,22690.885834653698,1172.1346499567994
2010,Lorain,"Lorain--Elyria, OH                                                                                  ",180956.0,100.2,25951.680865566723,1434.1431544445456
2020,Lorain,"Lorain--Elyria, OH",199067.0,90.61,23467.8822677545,1178.8936522755905
1980,Hagerstown,Hagerstown,66277.0,37.0,9582.9560082432,1445.894655497865
1990,Hagerstown,"Hagerstown, MD--PA--WV",70206.0,41.8,10826.15030120448,1542.0548530331425
2000,Hagerstown,"Hagerstown, MD--WV--PA",120326.0,76.72,19870.388782497794,1651.3794842758666
2010,Hagerstown,"Hagerstown, MD--WV--PA                                                                              ",182696.0,133.33,34532.31147510989,1890.1514797866344
2020,Hagerstown,"Hagerstown, MD--WV--PA--VA",197557.0,120.77,31279.286408527874,1583.3043834704856
1970,Spartanburg,Spartanburg,73638.0,36.1,9349.857078312962,1269.7054616248352
1980,Spartanburg,Spartanburg,100706.0,77.0,19942.9084495872,1980.3098573657182
1990,Spartanburg,"Spartanburg, SC",104801.0,82.0,21237.902504755202,2026.498077762159
2000,Spartanburg,"Spartanburg, SC",145058.0,137.5,35612.336517120006,2455.0411916006015
2010,Spartanburg,"Spartanburg, SC                                                                                     ",180786.0,190.03,49217.544060715016,2722.420102259855
2020,Spartanburg,"Spartanburg, SC",196943.0,181.0,46878.7847970816,2380.322468789528
1960,Sioux Falls,Sioux Falls,66582.0,17.4,4506.57931198464,676.8464918423358
1970,Sioux Falls,Sioux Falls,75146.0,26.9,6967.06801680384,927.1375744289569
1980,Sioux Falls,Sioux Falls,85834.0,42.0,10877.950063411201,1267.3241446759096
1990,Sioux Falls,"Sioux Falls, SD",100843.0,45.1,11680.846377615362,1158.3200001601858
2000,Sioux Falls,"Sioux Falls, SD",124269.0,45.65,11823.295723683841,951.4276065377401
2010,Sioux Falls,"Sioux Falls, SD                                                                                     ",156777.0,64.17,16619.953704026113,1060.1015266286581
2020,Sioux Falls,"Sioux Falls, SD",194283.0,67.9,17586.019269181445,905.1754023348129
1950,Waco,Waco,92834.0,30.1,7795.864212111361,839.7639024615294
1960,Waco,Waco,116163.0,64.9,16809.022836080643,1447.020379645898
1970,Waco,Waco,118843.0,89.9,23283.993111920645,1959.2229337799151
1980,Waco,Waco,134491.0,108.0,27971.871591628802,2079.8322260693135
1990,Waco,"Waco, TX",144372.0,121.9,31571.955064995844,2186.847523411454
2000,Waco,"Waco, TX",153198.0,69.74,18062.577081483265,1179.0347838407333
2010,Waco,"Waco, TX                                                                                            ",172378.0,90.25,23374.6426957824,1356.0107841941779
2020,Waco,"Waco, TX",192844.0,89.88,23278.81313569997,1207.1318337983016
1950,Cedar Rapids,Cedar Rapids,78212.0,28.8,7459.165757767681,953.7111642417634
1960,Cedar Rapids,Cedar Rapids,105118.0,40.4,10463.55196575744,995.4101072849027
1970,Cedar Rapids,Cedar Rapids,132008.0,62.0,16057.926284083202,1216.43584359154
1980,Cedar Rapids,Cedar Rapids,135798.0,65.0,16834.922717184003,1239.7032885008618
1990,Cedar Rapids,"Cedar Rapids, IA",136190.0,69.4,17974.51748573184,1319.8118427000397
2000,Cedar Rapids,"Cedar Rapids, IA",155334.0,59.33,15366.39945862349,989.2489383279571
2010,Cedar Rapids,"Cedar Rapids, IA                                                                                    ",177844.0,83.45,21613.450780753923,1215.3039057125302
2020,Cedar Rapids,"Cedar Rapids, IA",192844.0,86.03,22281.66771322061,1155.4244733162873
1950,Galveston,Galveston,71527.0,14.5,3755.4827599872,525.0440756619458
1960,Galveston,Galveston,118482.0,153.3,39704.517731450884,3351.1012416612552
1970,Galveston,Galveston,61809.0,22.5,5827.473248256,942.8195324719701
1980,Galveston,Galveston,61382.0,29.0,7510.9655199744,1223.6430093471051
1990,Galveston,"Galveston, TX",58263.0,30.0,7769.964331008001,1333.6018280912415
2020,Galveston,"Galveston--Texas City, TX",191863.0,108.98,28225.69042644173,1471.1377611338157
